ID_REF	VALUE
16650763	3.87431
16650765	5.27859
16650767	4.63386
16650769	3.01462
16650771	1.73361
16650773	3.83469
16650775	3.72241
16650777	7.33446
16650779	5.6173
16650781	5.13623
16650783	4.76369
16650785	2.0093
16650787	3.30306
16650789	1.20781
16650791	6.00027
16650793	7.65642
16650795	4.87097
16650797	1.86236
16650799	2.04849
16650801	1.55332
16650803	1.84585
16650805	1.31928
16650807	1.01727
16650809	3.26243
16650811	1.90306
16650813	1.47917
16650817	1.16938
16650819	6.39075
16650821	5.98072
16650823	3.16138
16650825	3.23295
16650827	6.37959
16650829	3.88901
16650831	1.23459
16650833	2.06387
16650835	3.49932
16650837	3.21384
16650839	5.26908
16650841	3.91489
16650843	3.86314
16650845	5.04487
16650847	2.57643
16650849	1.39742
16650851	4.41788
16650853	0.947517
16650855	1.11101
16650857	3.12197
16650859	2.74834
16650861	3.40316
16650863	1.37659
16650867	2.32413
16650869	1.29719
16650871	4.88776
16650873	2.78939
16650875	2.41876
16650879	3.43579
16650881	9.47602
16650883	4.35966
16650885	1.4077
16650887	1.9596
16650889	2.39907
16650891	4.78443
16650893	1.55347
16650895	1.60659
16650897	2.97483
16650899	2.71207
16650901	2.8079
16650903	0.901177
16650905	2.73486
16650907	1.01565
16650909	1.14536
16650911	2.67045
16650913	2.82773
16650915	1.48184
16650917	0.557532
16650921	1.3315
16650923	4.82717
16650925	1.86673
16650927	5.93602
16650929	5.03273
16650931	2.34462
16650933	1.88931
16650935	2.46303
16650937	2.1821
16650939	3.08376
16650941	4.15927
16650943	3.57568
16650945	6.51957
16650947	3.20417
16650949	1.75732
16650951	2.04313
16650953	1.16938
16650955	2.04313
16650957	2.87093
16650959	1.52286
16650961	2.30988
16650963	0.966783
16650965	2.13347
16650967	2.59972
16650969	3.20577
16650971	3.40378
16650975	0.797122
16650977	3.0708
16650979	1.75243
16650981	1.46418
16650983	2.78725
16650985	5.73861
16650987	0.806125
16650989	2.04902
16650991	2.34054
16650993	2.93033
16650995	2.44344
16650997	1.60551
16650999	1.1641
16651003	2.21106
16651005	2.99498
16651007	4.83583
16651009	3.84488
16651011	0.900416
16651013	6.07842
16651015	1.62749
16651017	1.8572
16651019	4.8701
16651021	3.55366
16651023	0.692134
16651025	6.62571
16651027	3.71957
16651029	3.47803
16651031	3.75469
16651033	1.58334
16651035	2.27675
16651037	1.00658
16651039	1.23817
16651041	2.4041
16651043	2.04293
16651047	3.32851
16651049	3.17044
16651051	0.800228
16651053	1.6021
16651057	1.64536
16651059	1.63586
16651061	1.65357
16651063	2.64385
16651065	3.8221
16651067	3.11747
16651069	1.21031
16651071	3.08652
16651073	1.05341
16651075	0.850294
16651077	5.28425
16651079	2.16176
16651081	0.750938
16651083	3.53445
16651085	4.70652
16651087	1.10198
16651089	4.15992
16651093	4.12384
16651095	5.46521
16651097	1.5268
16651099	1.81637
16651101	1.18603
16651103	2.25738
16651105	2.22902
16651107	2.79428
16651109	4.27904
16651111	2.20832
16651113	2.08947
16651115	3.7148
16651117	4.02357
16651119	1.41198
16651121	1.91029
16651123	5.5524
16651125	1.16338
16651127	4.55701
16651129	1.35816
16651131	3.6261
16651135	1.84845
16651137	4.08592
16651139	2.33272
16651141	3.54771
16651143	0.939866
16651145	4.26957
16651147	1.32607
16651149	2.14991
16651151	4.00516
16651153	3.29501
16651159	4.40672
16651161	2.86547
16651163	3.62331
16651167	1.85294
16651169	2.88191
16651171	2.56961
16651173	3.4813
16651175	6.18264
16651177	2.88801
16651179	7.33095
16651181	4.13678
16651183	1.55834
16651185	1.77216
16651187	5.37871
16651189	2.29134
16651193	6.15806
16651195	6.85834
16651197	5.43081
16651199	7.58111
16651201	7.63877
16651203	1.76016
16651205	1.72879
16651207	3.33844
16651209	2.37253
16651211	5.39115
16651213	5.55496
16651215	6.74586
16651217	4.51991
16651219	5.09355
16651221	6.29459
16651223	4.80028
16651225	3.91644
16651227	5.18158
16651229	3.1613
16651231	5.42824
16651233	4.81619
16651235	4.35302
16651237	7.44338
16651239	4.31436
16651241	4.91188
16651243	4.73363
16651245	4.27249
16651247	5.76711
16651249	4.84477
16651251	1.56308
16651253	2.73242
16651255	4.72376
16651257	1.2371
16651259	4.55561
16651261	6.35977
16651263	5.91752
16651265	6.07676
16651267	2.99683
16651269	5.12278
16651271	5.86551
16651273	2.2374
16651275	5.80815
16651277	6.39895
16651279	5.26651
16651281	4.29082
16651283	5.28009
16651285	5.45068
16651287	2.81927
16651289	1.07349
16651291	3.95561
16651293	4.00547
16651295	1.69171
16651297	5.76188
16651299	6.53427
16651301	2.53227
16651303	2.15252
16651305	6.55287
16651307	2.4041
16651309	3.96659
