ID_REF	VALUE
16650881	9.3504
16650883	1.78206
16650885	0.89569
16650887	1.73152
16650889	0.81802
16650891	4.20027
16650893	2.48511
16650895	0.922673
16650897	2.0248
16650899	2.42685
16650901	3.59568
16650903	0.929242
16650905	2.27446
16650907	0.873631
16650909	1.22694
16650911	1.6364
16650913	1.81336
16650915	1.42656
16650917	1.04942
16650921	0.989332
16650923	2.67647
16650925	2.5458
16650927	4.77634
16650929	5.13904
16650931	0.675377
16650933	0.856008
16650935	1.36392
16650937	1.26675
16650939	1.84845
16650941	3.15767
16650943	2.93197
16650945	4.83056
16650947	2.02257
16650949	0.878413
16650951	0.709107
16650953	1.43376
16650955	2.2374
16650957	2.03253
16650959	1.26639
16650961	2.1614
16650963	1.19086
16650965	1.91767
16650967	2.56847
16650969	1.94983
16650971	3.04477
16650975	1.87233
16650977	3.26814
16650979	1.09097
16650981	1.45472
16650983	2.14333
16650985	4.90678
16650987	1.27599
16650989	2.38218
16650991	2.86886
16650993	2.14027
16650995	2.09581
16650997	1.06209
16650999	1.04539
16651003	1.76257
16651005	1.88473
16651007	3.28804
16651009	2.71263
16651011	1.18177
16651013	5.76475
16651015	1.08698
16651017	1.61164
16651019	4.47308
16651021	2.90066
16651023	1.21499
16651025	6.42363
16651027	2.26227
16651029	3.7888
16651031	4.47808
16651033	1.79028
16651035	2.40257
16651037	0.675377
16651039	0.735347
16651041	2.44375
16651043	1.89837
16651047	2.30686
16651049	2.68468
16651051	1.7262
16651053	1.69589
16651057	1.38384
16651059	1.13221
16651061	1.28818
16651063	2.77883
16651065	1.60968
16651067	1.78019
16651069	1.69633
16651071	2.86993
16651073	1.17582
16651075	1.90827
16651077	6.16941
16651079	0.419423
16651081	2.44645
16651083	3.04272
16651085	4.10333
16651087	1.01854
16651089	1.96408
16651093	4.25092
16651095	4.10964
16651097	1.53172
16651099	2.08082
16651101	3.43963
16651103	2.36685
16651105	1.29747
16651107	2.42327
16651109	2.78909
16651111	1.67806
16651113	1.04253
16651115	2.85853
16651117	1.04942
16651119	1.99626
16651121	2.66658
16651123	5.62473
16651125	1.40646
16651127	3.64494
16651129	2.41669
16651131	2.9068
16651135	3.95561
16651137	3.08376
16651139	1.86155
16651141	2.59103
16651143	2.14258
16651145	1.5203
16651147	1.17946
16651149	0.977225
16651151	2.13976
16651153	3.09768
16651159	2.94321
16651161	0.99329
16651163	4.23765
16651167	1.67669
16651169	2.29896
16651171	1.24735
16651173	1.45679
16651175	7.44201
16651177	2.0873
16651179	5.58695
16651181	4.09911
16651183	1.03384
16651185	1.37721
16651187	5.78895
16651189	2.5338
16651193	6.0906
16651195	6.84094
16651197	5.44499
16651199	7.01026
16651201	7.33777
16651203	1.54552
16651205	1.14658
16651207	3.79658
16651209	0.8624
16651211	5.51407
16651213	3.95561
16651215	7.07025
16651217	2.77502
16651219	2.56854
16651221	4.81134
16651223	3.43439
16651225	3.36023
16651227	4.45666
16651229	3.01865
16651231	4.22092
16651233	3.57515
16651235	3.34568
16651237	6.65367
16651239	2.84928
16651241	5.02037
16651243	4.84048
16651245	4.34301
16651247	4.69075
16651249	4.44139
16651251	1.34649
16651253	1.87786
16651255	2.6119
16651257	1.76257
16651259	4.32224
16651261	4.61627
16651263	5.34122
16651265	4.75263
16651267	1.99271
16651269	4.69036
16651271	5.30212
16651273	4.09911
16651275	3.83508
16651277	3.15884
16651279	4.66043
16651281	4.22778
16651283	3.37997
16651285	4.51375
16651287	2.26358
16651289	0.960195
16651291	2.7391
16651293	2.06784
16651295	1.16838
16651297	3.80467
16651299	5.36851
16651301	1.44635
16651303	2.42482
16651305	5.78721
16651307	2.50579
16651309	3.62364
16651311	2.24509
16651313	4.05177
16651315	7.8011
16651317	1.38025
16651319	2.3155
16651321	3.49277
16651323	3.04464
16651325	6.37263
16651327	5.95785
16651329	2.37359
16651331	5.03396
16651333	2.84295
16651335	4.79365
16651337	2.08217
16651339	1.06714
16651341	2.3115
16651343	2.73923
16651345	5.84028
16651347	4.3874
16651349	5.3509
16651351	3.81634
16651353	4.65161
16651355	4.93567
16651357	4.04099
16651359	4.53137
16651361	3.49034
16651363	4.67311
16651365	1.41336
16651367	2.72652
16651369	2.26874
16651371	2.73478
16651373	0.929242
16651375	5.40822
16651377	3.63394
16651379	3.27958
16651381	1.27284
16651383	4.06829
16651385	3.31989
16651387	5.12851
16651389	0.875076
16651391	3.54844
16651393	0.936121
16651395	3.6282
16651397	4.70224
16651399	4.56274
16651401	3.66184
16651403	4.00215
16651405	3.71249
16651407	2.49102
16651409	4.81522
16651411	1.84148
16651413	5.16247
16651415	4.14574
16651417	4.87712
16651419	1.36392
16651421	7.35305
16651423	3.15738
16651425	5.64851
16651427	5.20746
16651429	3.32547
16651431	8.16996
16651433	3.92807
16651435	6.43845
16651439	6.05029
16651441	3.45422
16651443	5.46111
16651445	5.0907
16651447	3.67544
16651449	8.64211
16651451	5.04878
16651453	5.72402
16651455	4.9132
16651457	3.60531
16651459	4.78969
16651461	4.49389
16651463	6.0388
16651465	4.67311
16651467	4.58938
16651469	5.36471
16651471	5.23897
16651473	3.20936
16651475	5.27658
16651477	3.3005
16651479	4.61995
16651481	1.6111
16651483	3.48303
16651485	4.55
16651487	6.4739
16651491	8.62044
16651493	3.23158
16651495	1.78372
16651497	3.8328
16651499	4.71054
16651501	1.13221
16651505	1.81105
16651507	3.07216
16651509	5.5086
16651511	5.14258
16651513	2.19866
16651515	2.54356
16651517	4.14517
16651519	2.78307
16651521	4.96172
16651523	0.951687
16651525	3.97445
16651527	4.47318
16651529	2.47449
16651531	1.03638
16651533	1.93296
16651535	5.60028
16651537	3.80872
16651539	1.45472
16651541	1.26425
16651543	1.87718
16651545	1.10907
16651547	2.04293
16651549	1.77472
16651551	6.19003
16651553	5.90363
16651555	2.59008
16651557	4.704
16651559	1.04357
16651561	2.5338
16651563	3.14872
16651567	4.57999
16651569	2.56653
16651571	2.90006
16651573	0.929242
16651575	4.99115
16651577	0.929242
16651579	1.04942
16651581	4.74714
16651583	2.04065
16651585	2.74136
16651587	3.83916
16651589	4.57698
16651591	1.21499
16651593	1.6929
16651595	2.74555
16651597	2.90493
16651599	5.17411
16651601	5.65645
16651603	5.2543
16651605	2.44417
16651607	2.25812
16651609	4.44994
16651611	5.02646
16651613	2.44623
16651615	2.60911
16651617	2.58187
16651619	3.10819
16651621	4.66405
16651623	6.00447
16651625	4.96714
16651627	2.97677
16651629	5.53619
16651631	5.08056
16651633	1.14658
16651635	3.66155
16651637	1.54681
16651639	3.64046
16651641	5.68478
16651643	6.75864
16651645	6.55265
16651647	6.70008
16651649	6.90096
16651653	8.69506
16651655	7.80179
16651657	7.28797
16651659	2.65378
16651661	4.48416
16651663	4.51541
16651665	2.72127
16651667	4.55215
16651669	3.86469
16651671	5.16413
16651673	4.91289
16651675	2.44337
16651677	4.92991
16651679	5.61904
16651681	4.12659
16651683	5.1761
16651685	3.96407
16651687	2.32696
16651689	4.57782
16651691	4.42714
16651693	3.62758
16651695	5.27988
16651697	4.51181
16651699	3.66269
16651701	2.50708
16651703	4.54735
16651705	2.0243
16651707	4.06153
16651709	4.03869
16651711	2.30347
16651715	4.50226
16651717	4.17286
16651719	5.38532
16651721	3.72403
16651723	2.73394
16651725	2.0123
16651727	2.98687
16651729	3.66635
16651731	5.30464
16651733	3.153
16651735	3.28774
16651737	3.51408
16651739	4.34155
16651741	4.84638
16651743	5.16142
16651745	1.89146
16651747	5.14966
16651749	3.75011
16651751	4.71849
16651753	5.57958
16651755	5.26353
16651757	5.43223
16651761	4.43041
16651763	4.85486
16651765	3.64816
16651767	2.93576
16651769	4.64533
16651771	3.16444
16651773	2.70371
16651775	5.74191
16651777	4.98438
16651779	5.80989
16651781	6.09483
16651783	4.71443
16651785	4.88077
16651787	5.58654
16651789	2.75556
16651791	5.33376
16651793	5.69428
16651795	4.75658
16651797	5.46332
16651799	2.90898
16651801	3.59016
16651803	5.15527
16651805	7.52464
16651807	2.68058
16651809	3.24969
16651811	4.22404
16651813	5.11695
16651815	1.06268
16651817	5.30198
16651819	2.40724
16651821	5.6718
16651823	3.43176
16651825	3.0966
16651827	2.77594
16651829	1.93981
16651831	1.67669
16651833	3.33696
16651835	6.72095
16651837	3.79119
16651841	4.44545
16651843	3.96256
16651845	3.54992
16651847	3.23194
16651851	5.58817
16651853	5.11808
16651855	5.0114
16651857	1.84845
16651859	3.49175
16651861	3.19985
16651863	3.12008
16651865	2.81615
16651867	1.84969
16651869	3.34948
16651873	3.95561
16651877	4.8605
16651879	5.54056
16651881	4.01463
16651883	1.64341
16651885	4.01992
16651887	3.1165
16651889	2.73449
16651891	1.04794
16651893	3.67165
16651895	7.08885
16651899	3.17715
16651903	5.93987
16651905	7.34027
16651907	6.74054
16651909	1.21499
16651911	2.65832
16651913	2.49335
16651915	2.75692
16651917	1.11928
16651919	2.3856
16651921	2.34844
16651923	6.29714
16651925	2.66702
16651927	2.9674
16651929	1.18888
16651931	1.94579
16651933	1.54552
16651935	2.0243
16651937	5.56995
16651939	0.847998
16651941	1.70362
16651943	1.04288
16651945	1.53444
16651947	1.61458
16651949	5.01647
16651951	1.04995
16651953	0.959131
16651955	2.99475
16651957	5.41404
16651959	2.76394
16651961	5.34277
16651963	4.66538
16651965	2.76139
16651967	3.20651
16651969	5.67737
16651971	2.61771
16651973	1.59886
16651975	1.52458
16651977	2.44802
16651979	5.79148
16651981	3.14671
16651983	4.09911
16651985	2.09845
16651987	2.4635
16651989	1.52766
16651991	5.17551
16651993	0.969835
16651995	3.72341
16651997	1.80066
16652001	2.14664
16652003	4.71216
16652005	1.67669
16652007	1.81944
16652009	3.74156
16652011	2.49389
16652013	2.19487
16652015	2.572
16652017	1.0165
16652019	2.69295
16652021	1.67669
16652023	3.02525
16652025	6.0087
16652027	2.6252
16652031	1.41995
16652033	4.85628
16652035	3.69566
16652037	4.6432
16652039	2.77216
16652041	3.97855
16652043	3.37068
16652047	3.42289
16652049	2.65638
16652051	2.20371
16652055	1.229
16652057	5.16913
16652059	1.45167
16652061	0.933369
16652063	2.28665
16652065	1.8729
16652067	1.19288
16652069	5.87621
16652071	1.42933
16652073	6.44142
16652077	3.31533
16652079	1.27028
16652081	6.51628
16652085	2.78459
16652087	1.07557
16652089	1.69698
16652091	2.9382
16652093	3.77159
16652095	2.2442
16652097	2.03371
16652099	1.11441
16652101	2.19579
16652103	1.36392
16652105	1.71287
16652107	2.2374
16652109	1.30136
16652113	1.60652
16652115	5.92745
16652117	1.84064
16652119	2.31311
16652121	1.38025
16652123	1.94373
16652125	1.31517
16652127	1.73152
16652129	3.4491
16652131	2.93565
16652133	0.813589
16652135	0.432386
16652137	2.95995
16652139	2.90593
16652141	2.60126
16652143	2.16694
16652145	2.75857
16652147	3.21905
16652149	4.67633
16652151	3.56627
16652153	2.13162
16652155	2.0847
16652157	3.85026
16652159	3.47262
16652161	2.97586
16652163	3.29267
16652165	2.64723
16652167	3.67509
16652169	3.32015
16652171	5.15534
16652173	4.99428
16652175	3.36153
16652177	2.86834
16652179	1.69327
16652181	5.57762
16652183	4.35727
16652185	2.87341
16652187	2.56335
16652189	3.87412
16652191	4.51777
16652193	4.82726
16652195	0.81802
16652197	4.35192
16652199	4.65499
16652201	2.45765
16652203	6.03918
16652205	2.57266
16652209	1.76257
16652211	0.929242
16652213	1.27021
16652215	2.64586
16652217	4.60454
16652219	2.51679
16652221	5.6744
16652223	1.53172
16652225	1.48986
16652227	2.18068
16652229	0.791689
16652231	1.76837
16652233	2.6032
16652235	1.14658
16652237	5.97428
16652239	6.9085
16652243	8.44251
16652245	2.6794
16652247	2.23141
16652249	1.16482
16652251	3.68963
16652253	6.25762
16652255	4.60204
16652257	3.08959
16652259	3.19248
16652261	3.47109
16652267	3.44109
16652269	3.53458
16652271	4.82807
16652273	3.36672
16652275	1.42363
16652277	3.84024
16652279	4.15791
16652281	2.38657
16652283	5.92726
16652285	5.4347
16652289	1.76251
16652291	1.39285
16652293	3.9516
16652295	4.19911
16652297	5.94716
16652299	1.51748
16652301	4.50855
16652303	3.01692
16652305	4.55676
16652307	3.46864
16652309	4.29017
16652311	3.85765
16652313	0.923217
16652317	5.12638
16652321	3.04762
16652323	9.24528
16652325	3.1916
16652327	5.45852
16652329	7.81465
16652331	8.55607
16652333	4.24655
16652335	5.38055
16652337	1.21317
16652339	1.67464
16652341	2.04313
16652343	5.20603
16652345	2.09845
16652347	2.90091
16652349	2.81467
16652351	5.25772
16652353	1.10459
16652355	1.40037
16652357	0.81802
16652359	2.69481
16652361	3.7809
16652363	1.72937
16652365	2.34844
16652367	2.97631
16652369	2.13903
16652371	2.54143
16652373	2.93465
16652375	5.59892
16652377	3.83703
16652379	3.88679
16652381	7.42101
16652383	9.68951
16652387	3.34224
16652389	4.04478
16652391	5.29276
16652395	3.37646
16652397	3.8097
16652399	4.33321
16652401	1.7911
16652403	1.35925
16652405	2.87198
16652407	6.45758
16652409	3.52188
16652411	6.08688
16652413	3.41443
16652415	2.86165
16652417	3.79658
16652419	4.70224
16652421	6.66744
16652423	3.48733
16652425	1.82284
16652427	6.16012
16652429	5.54991
16652431	2.9878
16652433	3.35927
16652435	4.61861
16652437	4.48038
16652439	4.68887
16652441	6.73046
16652443	8.18089
16652445	7.39235
16652447	1.10907
16652449	2.115
16652451	3.59899
16652453	3.40828
16652455	2.98575
16652457	5.47482
16652459	5.09068
16652461	1.21499
16652463	8.26567
16652465	5.03396
16652467	2.1405
16652469	1.97532
16652471	3.07053
16652473	3.78876
16652475	1.48243
16652477	2.67022
16652479	4.17008
16652481	1.75196
16652483	3.25701
16652485	1.81002
16652487	5.60896
16652489	3.46064
16652491	3.2447
16652493	1.5518
16652495	5.50818
16652497	5.85925
16652499	0.942627
16652501	5.53949
16652503	7.97075
16652505	2.96365
16652507	8.41353
16652509	7.32268
16652511	3.88604
16652519	4.41897
16652521	4.01695
16652523	5.7457
16652525	1.66182
16652527	7.63367
16652529	4.09911
16652531	1.11606
16652533	4.83353
16652535	4.96392
16652539	4.07082
16652541	5.42349
16652543	5.76434
16652545	4.46325
16652547	3.96278
16652549	0.679736
16652551	1.83427
16652553	2.39287
16652555	1.49527
16652557	1.36392
16652559	5.34844
16652561	9.03028
16652563	6.30547
16652565	3.52328
16652569	5.86758
16652571	6.82198
16652573	2.03854
16652575	1.31792
16652577	1.62188
16652579	2.75692
16652581	1.11928
16652583	2.3856
16652585	2.34844
16652587	6.29714
16652589	2.66702
16652591	2.9674
16652593	1.18888
16652595	1.94579
16652597	1.54552
16652599	2.0243
16652601	5.56995
16652603	0.847998
16652605	1.70362
16652607	1.04288
16652609	1.53444
16652611	1.61458
16652613	5.01647
16652615	1.04995
16652617	0.959131
16652619	2.99475
16652621	5.41404
16652623	2.76394
16652625	5.34277
16652627	4.66538
16652629	2.76139
16652631	3.20651
16652633	5.67737
16652635	2.61771
16652637	1.59886
16652639	1.52458
16652641	2.44802
16652643	5.79148
16652645	3.14671
16652647	4.09911
16652649	2.09845
16652651	2.4635
16652653	1.52766
16652655	5.17551
16652657	0.969835
16652659	3.72341
16652661	1.80066
16652665	2.14664
16652667	4.71216
16652669	1.67669
16652671	1.81944
16652673	3.74156
16652675	2.49389
16652677	2.19487
16652679	2.572
16652681	1.0165
16652683	2.69295
16652685	1.67669
16652687	3.02525
16652689	6.0087
16652691	2.6252
16652695	1.41995
16652697	4.85628
16652699	3.69566
16652701	4.6432
16652703	2.77216
16652705	3.97855
16652707	3.37068
16652711	3.42289
16652713	2.65638
16652715	2.20371
16652719	1.229
16652721	5.16913
16652723	1.45167
16652725	0.933369
16652727	2.28665
16652729	1.8729
16652731	1.19288
16652733	5.87621
16652735	1.42933
16652737	6.44142
16652741	3.31533
16652743	1.27028
16652745	4.00552
16652747	4.72292
16652749	5.81092
16652751	4.34458
16652753	5.6717
16652755	2.53773
16652757	3.4614
16652759	3.35449
16652761	2.05773
16652763	4.05969
16652765	4.28601
16652767	1.12041
16652769	1.28626
16652771	2.64237
16652773	2.39297
16652775	3.39697
16652777	3.38657
16652779	6.16416
16652781	4.23366
16652783	4.458
16652785	1.96162
16652787	1.86679
16652789	4.03906
16652791	1.92571
16652793	3.16924
16652795	4.13251
16652797	3.01075
16652801	4.52346
16652805	2.58731
16652807	2.9712
16652809	1.90561
16652811	5.85659
16652813	4.75761
16652815	5.98636
16652817	1.79168
16652819	1.15767
16652821	5.9484
16652823	4.79628
16652825	0.802309
16652827	3.62388
16652829	3.26588
16652831	3.32001
16652833	2.46532
16652835	5.46455
16652837	6.17838
16652839	3.28655
16652841	5.64482
16652843	4.55322
16652845	1.54552
16652847	3.89635
16652849	3.98952
16652851	6.09328
16652853	4.02272
16652855	2.88578
16652857	3.48735
16652859	6.0466
16652861	4.29418
16652863	3.30688
16652865	3.67802
16652867	2.48597
16652869	4.99071
16652871	4.12191
16652873	1.57816
16652875	4.61844
16652877	3.30654
16652879	2.73635
16652881	2.73449
16652883	2.69301
16652885	2.53881
16652887	6.8059
16652889	5.64629
16652891	4.11423
16652893	4.78579
16652895	5.03291
16652897	6.14115
16652899	1.38885
16652901	4.48875
16652903	4.71186
16652905	4.56294
16652909	1.64154
16652911	2.10027
16652913	5.41075
16652917	5.34096
16652919	3.23652
16652921	4.69612
16652923	1.10666
16652925	2.59747
16652927	1.26071
16652931	2.18876
16652933	3.68447
16652937	4.42016
16652939	2.99063
16652941	6.29864
16652943	5.76678
16652945	4.17214
16652947	5.66331
16652949	3.66269
16652951	5.00055
16652953	7.32654
16652957	4.09881
16652959	4.73798
16652961	3.7512
16652963	3.70861
16652965	4.38611
16652967	2.36723
16652969	2.509
16652971	3.70863
16652973	3.28828
16652975	5.666
16652977	4.80237
16652979	3.03687
16652981	3.99984
16652983	5.27993
16652985	7.01255
16652987	6.59487
16652989	4.91961
16652991	6.10883
16652993	7.54958
16652995	3.46864
16652997	4.97621
16652999	3.47996
16653001	5.75933
16653003	4.4935
16653005	3.9226
16653007	4.43125
16653009	4.12221
16653011	2.86781
16653013	6.94171
16653015	4.64894
16653017	3.30559
16653019	8.39166
16653021	3.685
16653023	1.07513
16653025	5.17747
16653027	5.65499
16653029	1.89067
16653031	2.85101
16653033	4.79518
16653035	5.64932
16653037	3.25778
16653039	1.97325
16653041	2.1151
16653043	4.77876
16653045	1.17789
16653047	5.69814
16653049	2.75975
16653053	2.03408
16653055	5.45795
16653057	5.19962
16653059	4.60086
16653061	2.39306
16653065	5.00578
16653067	2.92221
16653071	4.91398
16653073	2.482
16653075	1.70244
16653077	5.55821
16653079	4.04493
16653081	7.43247
16653083	4.79966
16653085	4.03927
16653087	3.11957
16653089	2.81649
16653091	6.00556
16653093	5.6498
16653095	3.60552
16653097	1.7318
16653099	4.22466
16653101	4.87134
16653103	4.2621
16653105	4.18601
16653107	5.67383
16653109	5.42289
16653111	4.45217
16653113	3.05283
16653115	3.37608
16653117	3.69872
16653119	3.54215
16653121	3.15203
16653123	1.05246
16653125	4.63938
16653127	3.099
16653129	2.71729
16653131	4.53164
16653133	4.49102
16653135	5.89967
16653137	1.63884
16653139	4.89387
16653141	5.53738
16653143	4.82717
16653145	3.93533
16653147	5.29147
16653149	2.18881
16653151	3.4611
16653153	5.03302
16653155	4.00406
16653157	1.78172
16653159	3.02723
16653161	4.6191
16653163	1.0933
16653165	2.63445
16653167	4.10824
16653169	1.9699
16653171	3.92013
16653173	1.32975
16653175	5.38227
16653177	4.8085
16653179	3.13435
16653181	3.36977
16653183	5.82337
16653185	3.49587
16653187	1.24735
16653189	3.86139
16653191	1.1142
16653193	2.37551
16653195	2.8476
16653197	2.13107
16653199	4.85914
16653201	1.84845
16653203	2.56407
16653205	1.48794
16653207	2.98608
16653209	2.86891
16653211	1.73074
16653213	3.31314
16653215	3.24354
16653217	2.67515
16653219	4.59772
16653221	3.21664
16653223	2.40781
16653225	1.37459
16653227	4.32334
16653229	1.7212
16653231	4.38455
16653233	2.43892
16653235	2.36619
16653237	3.35232
16653239	2.81488
16653241	3.41127
16653245	1.21473
16653247	4.61654
16653249	5.68041
16653251	5.45732
16653253	4.13579
16653255	4.29549
16653257	1.77964
16653259	1.79563
16653261	3.90301
16653263	3.91934
