ID_REF;VALUE
16652065;1.03924
16652067;1.29084
16652069;5.58037
16652071;1.14661
16652073;6.95898
16652077;1.7487
16652079;1.56329
16652081;6.30087
16652085;1.19357
16652087;1.63007
16652089;1.49998
16652091;2.34744
16652093;3.98423
16652095;1.61925
16652097;2.73463
16652099;2.29476
16652101;2.93321
16652103;2.11694
16652105;2.40141
16652107;2.63272
16652109;2.69212
16652113;1.49346
16652115;5.93398
16652117;1.03168
16652119;2.53565
16652121;1.48314
16652123;1.6477
16652125;1.33569
16652127;1.62966
16652129;3.00974
16652131;2.87021
16652133;1.4075
16652135;1.16198
16652137;2.62438
16652139;2.26464
16652141;2.33248
16652143;2.99658
16652145;2.52849
16652147;3.61764
16652149;4.22975
16652151;3.50272
16652153;1.431
16652155;2.20768
16652157;3.85427
16652159;2.98307
16652161;3.58434
16652163;2.98642
16652165;4.23465
16652167;4.36347
16652169;3.49537
16652171;5.30607
16652173;5.04555
16652175;3.63862
16652177;2.8041
16652179;2.90625
16652181;6.21187
16652183;3.6569
16652185;2.94113
16652187;1.98562
16652189;3.03594
16652191;4.72383
16652193;3.31064
16652195;0.87253
16652197;4.34548
16652199;4.9601
16652201;3.03083
16652203;6.17342
16652205;2.82952
16652209;2.09
16652211;0.494013
16652213;1.41538
16652215;4.05192
16652217;5.12979
16652219;2.47002
16652221;4.89257
16652223;1.87401
16652225;1.5563
16652227;3.82488
16652229;1.05515
16652231;1.98906
16652233;3.16572
16652235;1.24497
16652237;5.86952
16652239;5.48969
16652243;8.52494
16652245;3.34942
16652247;3.26234
16652249;1.12438
16652251;3.919
16652253;5.94276
16652255;4.64548
16652257;3.21457
16652259;2.41681
16652261;2.49371
16652267;3.76486
16652269;3.41831
16652271;5.26575
16652273;3.9696
16652275;1.76266
16652277;3.48428
16652279;4.38289
16652281;1.97503
16652283;5.83458
16652285;5.4453
16652289;2.03288
16652291;0.962416
16652293;4.68956
16652295;3.96089
16652297;4.95842
16652299;2.79979
16652301;4.01544
16652303;3.14667
16652305;4.09582
16652307;5.05038
16652309;4.34916
16652311;4.03505
16652313;1.0536
16652317;5.47399
16652321;3.85085
16652323;10.0591
16652325;4.57826
16652327;5.48534
16652329;7.14323
16652331;7.76744
16652333;4.68457
16652335;5.33362
16652337;1.51308
16652339;1.57559
16652341;1.02698
16652343;5.07323
16652345;2.55131
16652347;2.37093
16652349;2.92467
16652351;5.42282
16652353;0.969696
16652355;1.87337
16652357;0.713932
16652359;2.50851
16652361;3.75936
16652363;1.65338
16652365;2.85636
16652367;3.59143
16652369;2.77475
16652371;3.36094
16652373;3.28501
16652375;5.35916
16652377;3.63258
16652379;3.80388
16652381;6.87934
16652383;9.9168
16652387;4.21601
16652389;4.41607
16652391;4.38914
16652395;3.81975
16652397;4.25092
16652399;2.47255
16652401;2.83113
16652403;2.23152
16652405;1.82755
16652407;6.05283
16652409;4.89626
16652411;6.12046
16652413;2.69971
16652415;2.59365
16652417;3.95566
16652419;4.28601
16652421;5.96448
16652423;3.13941
16652425;1.48468
16652427;5.19327
16652429;6.06446
16652431;2.94131
16652433;3.41449
16652435;4.16691
16652437;4.49705
16652439;5.28299
16652441;5.7885
16652443;7.74439
16652445;7.13316
16652447;1.20144
16652449;0.731479
16652451;3.82258
16652453;3.92425
16652455;3.44002
16652457;5.79608
16652459;4.61543
16652461;1.02698
16652463;7.15368
16652465;5.90718
16652467;1.96613
16652469;3.30985
16652471;2.54126
16652473;4.42942
16652475;1.45229
16652477;1.31487
16652479;4.20483
16652481;1.90096
16652483;3.68467
16652485;2.77962
16652487;5.82696
16652489;3.22884
16652491;3.89121
16652493;1.67051
16652495;6.17355
16652497;5.48009
16652499;1.12191
16652501;5.16712
16652503;7.57629
16652505;2.44752
16652507;8.33631
16652509;7.30443
16652511;3.96466
16652519;3.66486
16652521;4.10507
16652523;5.3723
16652525;1.32411
16652527;7.95704
16652529;2.92626
16652531;1.72101
16652533;4.92144
16652535;4.17832
16652539;4.56299
16652541;4.19849
16652543;5.48059
