ID_REF	VALUE
16650857	3.03244
16650859	2.39332
16650861	1.71149
16650863	0.649903
16650867	3.37237
16650869	1.79589
16650871	4.60349
16650873	1.78039
16650875	3.98374
16650879	2.82964
16650881	9.60248
16650883	1.69175
16650885	1.25298
16650887	2.25406
16650889	1.84845
16650891	3.94564
16650893	1.88832
16650895	1.84845
16650897	2.59315
16650899	2.99472
16650901	4.17232
16650903	0.758777
16650905	1.75733
16650907	1.69763
16650909	1.36836
16650911	1.28022
16650913	2.69307
16650915	1.45956
16650917	1.19083
16650921	1.52142
16650923	2.63273
16650925	1.56988
16650927	5.36838
16650929	4.3308
16650931	1.47414
16650933	1.55419
16650935	1.63017
16650937	0.951581
16650939	3.43698
16650941	4.04752
16650943	1.78116
16650945	5.21137
16650947	2.48271
16650949	1.44776
16650951	1.60349
16650953	0.709009
16650955	2.92626
16650957	3.3833
16650959	0.787352
16650961	2.28009
16650963	1.33887
16650965	1.69913
16650967	1.95991
16650969	2.78901
16650971	2.92594
16650975	0.867996
16650977	3.01828
16650979	1.7272
16650981	2.17973
16650983	2.92256
16650985	5.49902
16650987	1.57109
16650989	2.69737
16650991	2.82688
16650993	2.32772
16650995	1.58592
16650997	1.80916
16650999	1.42637
16651003	1.58938
16651005	2.2227
16651007	3.31046
16651009	2.66547
16651011	1.10389
16651013	5.01802
16651015	0.802746
16651017	2.01902
16651019	4.65561
16651021	3.37873
16651023	0.87253
16651025	6.53592
16651027	2.17485
16651029	4.82149
16651031	4.03416
16651033	1.63391
16651035	0.949922
16651037	0.590797
16651039	0.880551
16651041	2.61053
16651043	1.14202
16651047	2.07706
16651049	2.40186
16651051	1.27873
16651053	1.19083
16651057	1.48023
16651059	1.10891
16651061	1.202
16651063	2.84826
16651065	1.52472
16651067	3.21658
16651069	2.2197
16651071	2.65446
16651073	1.21447
16651075	0.857509
16651077	5.23554
16651079	2.25318
16651081	2.09968
16651083	1.77296
16651085	4.86179
16651087	1.46932
16651089	2.43134
16651093	3.9893
16651095	5.15638
16651097	1.75582
16651099	2.0722
16651101	2.06379
16651103	1.40604
16651105	1.67196
16651107	2.64532
16651109	3.16924
16651111	2.19627
16651113	1.02698
16651115	4.5305
16651117	3.70352
16651119	1.54034
16651121	1.17759
16651123	6.04496
16651125	1.57334
16651127	4.41056
16651129	1.85686
16651131	2.51575
16651135	2.11944
16651137	4.08592
16651139	1.68046
16651141	3.01541
16651143	1.38973
16651145	3.18483
16651147	1.13113
16651149	1.27389
16651151	2.47881
16651153	1.19083
16651159	3.233
16651161	1.44123
16651163	3.6312
16651167	2.28592
16651169	2.64975
16651171	2.49503
16651173	2.89488
16651175	6.35557
16651177	1.59914
16651179	6.82007
16651181	4.03458
16651183	0.974334
16651185	0.87253
16651187	5.41796
16651189	2.33026
16651193	5.61206
16651195	7.04491
16651197	5.12533
16651199	7.44564
16651201	7.46547
16651203	1.23575
16651205	0.91301
16651207	1.38973
16651209	1.36049
16651211	4.69154
16651213	3.08376
16651215	6.64943
16651217	2.62593
16651219	2.95934
16651221	4.99853
16651223	3.39718
16651225	1.51838
16651227	4.31736
16651229	2.03839
16651231	5.15814
16651233	2.33489
16651235	3.67503
16651237	6.07974
16651239	3.38789
16651241	5.64712
16651243	4.41394
16651245	4.35211
16651247	4.57448
16651249	4.92523
16651251	0.847961
16651253	2.26342
16651255	2.71207
16651257	1.10891
16651259	4.65347
16651261	4.20177
16651263	5.06432
16651265	5.02015
16651267	3.25058
16651269	4.96404
16651271	5.73487
16651273	1.19083
16651275	4.87023
16651277	4.4895
16651279	4.27703
16651281	3.15983
16651283	4.08068
16651285	3.92888
16651287	1.09578
16651289	1.2231
16651291	2.56989
16651293	3.39693
16651295	0.585777
16651297	4.72343
16651299	5.7219
16651301	1.35809
16651303	2.73718
16651305	6.77374
16651307	2.69922
16651309	3.10432
16651311	1.96273
16651313	4.85763
16651315	7.4151
16651317	1.168
16651319	4.32129
16651321	2.56644
16651323	3.24353
16651325	5.69635
16651327	5.24181
16651329	2.3678
16651331	6.37742
16651333	3.28475
16651335	4.39092
16651337	1.81819
16651339	1.24147
16651341	3.88467
16651343	3.7159
16651345	6.17018
16651347	4.36449
16651349	5.62415
16651351	3.36428
16651353	4.4355
16651355	5.11958
16651357	5.5018
16651359	4.67345
16651361	4.2661
16651363	6.56814
16651365	0.937085
16651367	2.68484
16651369	1.76868
16651371	3.84119
16651373	1.13113
16651375	4.45453
16651377	3.58284
16651379	4.45705
16651381	0.849418
16651383	5.27751
16651385	3.54963
16651387	4.98355
16651389	1.32556
16651391	3.38558
16651393	1.02698
16651395	2.17485
16651397	4.73921
16651399	4.55534
16651401	3.68527
16651403	3.31489
16651405	3.5343
16651407	1.44636
16651409	4.0391
16651411	3.60993
16651413	4.0786
16651415	4.30122
16651417	5.95035
16651419	1.63391
16651421	7.23404
16651423	4.92963
16651425	5.5085
16651427	4.77816
16651429	3.02197
16651431	8.22899
16651433	3.34198
16651435	6.93777
16651439	6.22465
16651441	3.37695
16651443	5.28922
16651445	5.47843
16651447	3.45665
16651449	8.54356
16651451	4.93033
16651453	5.69273
16651455	5.19441
16651457	3.70323
16651459	4.92999
16651461	4.53008
16651463	5.81995
16651465	4.86606
16651467	4.67547
16651469	3.76793
16651471	5.02731
16651473	3.43698
16651475	5.74516
16651477	1.71991
16651479	3.77771
16651481	2.15507
16651483	3.08709
16651485	4.12902
16651487	5.12979
16651491	8.82132
16651493	2.85175
16651495	1.26214
16651497	4.35599
16651499	4.869
16651501	1.60829
16651505	1.22414
16651507	1.94691
16651509	4.7083
16651511	4.91187
16651513	1.43587
16651515	2.32109
16651517	3.43698
16651519	3.68459
16651521	4.6157
16651523	0.765656
16651525	3.83546
16651527	4.27404
16651529	2.10821
16651531	1.05357
16651533	2.64425
16651535	5.22929
16651537	4.26904
16651539	1.63369
16651541	2.93445
16651543	2.16695
16651545	0.731663
16651547	2.65415
16651549	1.16323
16651551	5.62064
16651553	6.19479
16651555	2.58408
16651557	4.40084
16651559	2.21837
16651561	1.20836
16651563	2.05537
16651567	3.90766
16651569	1.86232
16651571	1.25169
16651573	0.464236
16651575	4.79949
16651577	1.64982
16651579	1.95168
16651581	4.55891
16651583	2.59579
16651585	3.99055
16651587	3.82423
16651589	3.31181
16651591	2.28592
16651593	2.52043
16651595	4.2352
16651597	3.14333
16651599	6.04748
16651601	5.74566
16651603	5.57257
16651605	3.30956
16651607	1.72088
16651609	3.35059
16651611	4.94456
16651613	2.64763
16651615	2.42128
16651617	2.84323
16651619	4.61543
16651621	5.10863
16651623	5.1886
16651625	4.82447
16651627	3.18498
16651629	4.18637
16651631	4.21351
16651633	1.43772
16651635	3.5242
16651637	2.10765
16651639	1.83733
16651641	3.64382
16651643	6.42187
16651645	6.92244
16651647	6.25465
16651649	6.66962
16651653	8.59577
16651655	6.97312
16651657	7.88147
16651659	3.22197
16651661	5.63829
16651663	5.15547
16651665	4.17954
16651667	5.18383
16651669	4.19047
16651671	3.95313
16651673	5.47843
16651675	4.06747
16651677	5.48731
16651679	5.44099
16651681	4.58768
16651683	4.77797
16651685	4.09308
16651687	3.24649
16651689	4.56253
16651691	4.34886
16651693	3.84869
16651695	5.56515
16651697	2.62854
16651699	3.66101
16651701	1.8808
16651703	3.98978
16651705	1.31693
16651707	3.98671
16651709	4.29026
16651711	1.96176
16651715	4.38455
16651717	2.40738
16651719	5.22929
16651721	3.15344
16651723	2.60279
16651725	2.37451
16651727	2.43577
16651729	3.69426
16651731	4.82496
16651733	3.09452
16651735	2.66872
16651737	3.31489
16651739	4.48137
16651741	4.93089
16651743	5.30241
16651745	1.65054
16651747	5.04703
16651749	4.43109
16651751	3.83266
16651753	5.68928
16651755	5.37185
16651757	4.49104
16651761	3.70616
16651763	4.08799
16651765	4.9588
16651767	4.4448
16651769	3.83487
16651771	3.70785
16651773	4.1666
16651775	4.54388
16651777	5.3862
16651779	6.35916
16651781	5.95131
16651783	2.77519
16651785	5.67365
16651787	6.38891
16651789	1.17654
16651791	5.50122
16651793	4.7074
16651795	5.42978
16651797	4.76617
16651799	2.2641
16651801	1.19083
16651803	5.24256
16651805	6.35557
16651807	2.95633
16651809	2.37934
16651811	4.01072
16651813	3.95379
16651815	1.60142
16651817	4.68843
16651819	2.20111
16651821	5.56829
16651823	4.35233
16651825	1.91659
16651827	4.24496
16651829	0.993571
16651831	2.28592
16651833	3.0015
16651835	7.09419
16651837	3.78751
16651841	4.48077
16651843	4.18997
16651845	3.41238
16651847	2.57307
16651851	4.28465
16651853	4.33243
16651855	5.99614
16651857	0.709009
16651859	3.32972
16651861	3.77609
16651863	4.60031
16651865	3.49459
16651867	1.50085
16651869	4.20325
16651873	3.798
16651877	5.5159
16651879	5.05839
16651881	3.95524
16651883	3.28475
16651885	3.09497
16651887	2.88365
16651889	2.47043
16651891	1.69732
16651893	3.52967
16651895	7.53222
16651899	3.25058
16651903	6.91807
16651905	7.63143
16651907	6.09065
16651909	1.01938
16651911	4.16832
16651913	2.3868
16651915	4.27925
16651917	2.58578
16651919	3.4349
16651921	2.28109
16651923	6.63317
16651925	2.13011
16651927	1.93805
16651929	1.36049
16651931	2.12345
16651933	1.46816
16651935	1.81764
16651937	6.41732
16651939	0.954693
16651941	2.74865
16651943	1.29462
16651945	2.51285
16651947	1.63391
16651949	5.37877
16651951	0.87253
16651953	1.84845
16651955	2.9082
16651957	3.25058
16651959	3.20487
16651961	5.40107
16651963	4.22393
16651965	3.0725
16651967	2.63422
16651969	5.69379
16651971	2.88821
16651973	1.58016
16651975	1.46816
16651977	2.72198
16651979	6.13211
16651981	3.32853
16651983	3.57568
16651985	2.38862
16651987	3.11611
16651989	1.11743
16651991	5.10778
16651993	2.35549
16651995	2.71929
16651997	1.41237
16652001	2.0256
16652003	4.1171
16652005	3.57568
16652007	1.97661
16652009	4.19691
16652011	2.10473
16652013	2.99261
16652015	3.59313
16652017	1.10891
16652019	2.92742
16652021	2.28297
16652023	3.2782
16652025	6.26935
16652027	3.74929
16652031	1.21566
16652033	5.14805
16652035	3.81051
16652037	5.21425
16652039	3.09481
16652041	3.92701
16652043	3.44896
16652047	2.42957
16652049	1.44628
16652051	2.18593
16652055	1.37042
16652057	4.41647
16652059	1.7546
16652061	1.3552
16652063	2.02368
16652065	1.11734
16652067	1.61909
16652069	6.07266
16652071	1.27064
16652073	6.47556
16652077	2.54912
16652079	1.66653
16652081	6.64245
16652085	1.6797
16652087	1.90008
16652089	2.46735
16652091	3.18882
16652093	3.62513
16652095	2.10397
16652097	2.28591
16652099	1.10891
16652101	2.81855
16652103	1.51575
16652105	1.38973
16652107	2.64348
16652109	1.56896
16652113	1.50123
16652115	5.79263
16652117	0.867996
16652119	1.44557
16652121	1.25001
16652123	2.88119
16652125	1.73001
16652127	1.59974
16652129	2.82677
16652131	3.95438
16652133	0.462546
16652135	1.21635
16652137	2.06379
16652139	2.96653
16652141	2.49503
16652143	2.52087
16652145	2.70161
16652147	3.26373
16652149	4.43859
16652151	3.15688
16652153	2.42536
16652155	1.92891
16652157	2.58929
16652159	2.89574
16652161	3.15166
16652163	4.11004
16652165	3.11903
16652167	2.97947
16652169	3.34621
16652171	4.87547
16652173	5.18355
16652175	3.49911
16652177	2.40986
16652179	1.54941
16652181	5.80422
16652183	4.68327
16652185	3.55095
16652187	3.45917
16652189	2.20267
16652191	4.747
16652193	4.56729
16652195	0.709009
16652197	4.46242
16652199	5.07432
16652201	3.50798
16652203	5.58182
16652205	2.68484
16652209	3.00494
16652211	2.28592
16652213	2.13878
16652215	3.32141
16652217	4.51996
16652219	1.57015
16652221	5.99117
16652223	3.80672
16652225	0.585778
16652227	4.07135
16652229	1.4483
16652231	2.50221
16652233	2.84166
16652235	1.36049
16652237	5.34907
16652239	6.14935
16652243	7.96367
16652245	2.81993
16652247	3.93115
16652249	0.922422
16652251	4.04557
16652253	6.50791
16652255	5.01507
16652257	2.39765
16652259	2.88045
16652261	3.55348
16652267	3.83817
16652269	3.15199
16652271	4.86927
16652273	3.76923
16652275	2.30676
16652277	3.42923
16652279	3.64548
16652281	2.00744
16652283	5.71647
16652285	4.86096
16652289	1.74264
16652291	1.51792
16652293	4.4032
16652295	3.32673
16652297	5.12979
16652299	1.72676
16652301	4.2747
16652303	3.35511
16652305	4.02865
16652307	3.08376
16652309	4.24377
16652311	4.32927
16652313	1.25486
16652317	4.32042
16652321	4.33837
16652323	10.1352
16652325	4.15342
16652327	5.12242
16652329	7.21686
16652331	8.31351
16652333	3.75394
16652335	5.6255
16652337	2.5088
16652339	2.36013
16652341	2.28592
16652343	5.20599
16652345	3.97144
16652347	3.01284
16652349	2.40986
16652351	4.46327
16652353	1.46528
16652355	1.21102
16652357	1.21509
16652359	3.01466
16652361	3.82451
16652363	1.49026
16652365	4.44797
16652367	3.08734
16652369	2.86351
16652371	4.4032
16652373	3.44407
16652375	5.12232
16652377	3.61047
16652379	4.02396
16652381	7.00738
16652383	10.3884
16652387	4.18998
16652389	3.91239
16652391	4.63665
16652395	3.19781
16652397	4.20871
16652399	3.96222
16652401	2.28864
16652403	1.99232
16652405	2.54952
16652407	5.83636
16652409	5.4281
16652411	6.75521
16652413	3.23948
16652415	3.05226
16652417	4.4909
16652419	5.22382
16652421	6.05421
16652423	3.10141
16652425	2.18787
16652427	5.89311
16652429	5.37129
16652431	2.25722
16652433	2.68743
16652435	4.37801
16652437	3.53465
16652439	5.50229
16652441	6.14697
16652443	7.65145
16652445	7.25007
16652447	2.09452
16652449	0.949756
16652451	4.04557
16652453	3.52084
16652455	4.71623
16652457	6.17515
16652459	5.0532
16652461	2.28592
16652463	6.88737
16652465	4.68718
16652467	1.89889
16652469	2.77387
16652471	3.02412
16652473	4.85358
16652475	1.24949
16652477	1.76021
16652479	3.84241
16652481	1.42226
16652483	2.51608
16652485	1.9798
16652487	5.70838
16652489	3.57025
16652491	4.75717
16652493	2.29822
16652495	4.98355
16652497	5.46493
16652499	0.853586
16652501	5.54242
16652503	8.2555
16652505	3.43972
16652507	8.16659
16652509	7.10843
16652511	4.15549
16652519	4.21317
16652521	3.16717
16652523	5.75947
16652525	1.3558
16652527	8.02096
16652529	4.86891
16652531	1.81418
16652533	4.45624
16652535	4.83249
16652539	3.50748
16652541	5.86494
16652543	5.87555
16652545	4.58768
16652547	4.1214
16652549	1.69249
16652551	2.23588
16652553	3.56275
16652555	1.32289
16652557	1.02698
16652559	4.40315
16652561	8.74537
16652563	5.73336
16652565	3.46635
16652569	6.52962
16652571	6.29867
16652573	2.09166
16652575	1.2193
16652577	1.34608
16652579	4.27925
16652581	2.58578
16652583	3.4349
16652585	2.28109
16652587	6.63317
16652589	2.13011
16652591	1.93805
16652593	1.36049
16652595	2.12345
16652597	1.46816
16652599	1.81764
16652601	6.41732
16652603	0.954693
16652605	2.74865
16652607	1.29462
16652609	2.51285
16652611	1.63391
16652613	5.37877
16652615	0.87253
16652617	1.84845
16652619	2.9082
16652621	3.25058
16652623	3.20487
16652625	5.40107
16652627	4.22393
16652629	3.0725
16652631	2.63422
16652633	5.69379
16652635	2.88821
16652637	1.58016
16652639	1.46816
16652641	2.72198
16652643	6.13211
16652645	3.32853
16652647	3.57568
16652649	2.38862
16652651	3.11611
16652653	1.11743
16652655	5.10778
16652657	2.35549
16652659	2.71929
16652661	1.41237
16652665	2.0256
16652667	4.1171
16652669	3.57568
16652671	1.97661
16652673	4.19691
16652675	2.10473
16652677	2.99261
16652679	3.59313
16652681	1.10891
16652683	2.92742
16652685	2.28297
16652687	3.2782
16652689	6.26935
16652691	3.74929
16652695	1.21566
16652697	5.14805
16652699	3.81051
16652701	5.21425
16652703	3.09481
16652705	3.92701
16652707	3.44896
16652711	2.42957
16652713	1.44628
16652715	2.18593
16652719	1.37042
16652721	4.41647
16652723	1.7546
16652725	1.3552
16652727	2.02368
16652729	1.11734
16652731	1.61909
16652733	6.07266
16652735	1.27064
16652737	6.47556
16652741	2.54912
16652743	1.66653
16652745	5.16906
16652747	3.99433
16652749	5.97712
16652751	5.6032
16652753	5.44362
16652755	2.60609
16652757	3.19626
16652759	4.06209
16652761	1.40995
16652763	1.74118
16652765	4.31138
16652767	1.83234
16652769	2.04844
16652771	1.44328
16652773	3.47167
16652775	2.80878
16652777	4.25054
16652779	4.94521
16652781	4.45357
16652783	4.39521
16652785	3.18961
16652787	1.85648
16652789	4.23478
16652791	2.81258
16652793	2.91528
16652795	4.38007
16652797	3.68349
16652801	4.54661
16652805	2.91203
16652807	3.3138
16652809	1.50232
16652811	5.22589
16652813	4.66558
16652815	5.80112
16652817	3.32332
16652819	1.69512
16652821	5.96591
16652823	4.56343
16652825	1.82924
16652827	3.72888
16652829	2.49165
16652831	5.17483
16652833	4.20313
16652835	5.3667
16652837	5.23357
16652839	3.39014
16652841	4.97967
16652843	4.15355
16652845	2.06379
16652847	3.95668
16652849	3.47889
16652851	6.08497
16652853	3.28307
16652855	3.58991
16652857	3.11393
16652859	6.84154
16652861	3.83531
16652863	4.21242
16652865	4.49158
16652867	3.23052
16652869	4.74099
16652871	4.03834
16652873	2.59502
16652875	4.31682
16652877	3.19853
16652879	2.88417
16652881	2.20627
16652883	3.37343
16652885	1.43775
16652887	7.00295
16652889	4.93321
16652891	3.81354
16652893	4.09477
16652895	5.90539
16652897	6.23729
16652899	1.10891
16652901	4.69584
16652903	5.3422
16652905	4.92734
16652909	2.05531
16652911	1.49948
16652913	5.33344
16652917	4.32748
16652919	3.14362
16652921	4.89149
16652923	1.47986
16652925	3.57568
16652927	1.27029
16652931	2.5397
16652933	2.78873
16652937	5.04401
16652939	2.85269
16652941	6.41334
16652943	5.48034
16652945	4.48026
16652947	5.77749
16652949	3.31918
16652951	3.78958
16652953	7.21686
16652957	4.49711
16652959	4.14059
16652961	3.73347
16652963	1.96176
16652965	4.93162
16652967	1.96498
16652969	3.78727
16652971	3.26263
16652973	2.78144
16652975	5.36995
16652977	4.94006
16652979	2.18268
16652981	3.57568
16652983	5.12705
16652985	7.03629
16652987	6.16362
16652989	4.13921
16652991	5.39183
16652993	7.43521
16652995	1.02698
16652997	5.45658
16652999	4.31736
16653001	5.25768
16653003	4.60972
16653005	4.13184
16653007	4.94177
16653009	4.85966
16653011	3.86679
16653013	6.08862
16653015	5.30686
16653017	3.93927
16653019	8.50474
16653021	4.02073
16653023	1.41544
16653025	4.86404
16653027	4.14059
16653029	1.29507
16653031	2.1701
16653033	5.03009
16653035	5.02876
16653037	1.4621
16653039	2.48509
16653041	1.84038
16653043	4.61846
16653045	1.50611
16653047	5.03396
16653049	1.38973
16653053	2.06379
16653055	4.80629
16653057	5.54475
16653059	5.64035
16653061	3.94473
16653065	5.03219
16653067	3.28506
16653071	5.91765
16653073	2.78157
16653075	2.46354
16653077	5.657
16653079	4.2742
16653081	7.2516
16653083	4.5001
16653085	3.94022
16653087	3.54202
16653089	1.18261
16653091	4.54643
16653093	6.60659
16653095	3.02689
16653097	2.15655
16653099	3.5242
16653101	4.6099
16653103	3.15617
16653105	4.42156
16653107	5.63796
16653109	4.99558
16653111	4.2952
16653113	3.4012
16653115	3.34853
16653117	4.36133
16653119	4.18009
16653121	1.27873
16653123	1.87129
16653125	1.73528
16653127	2.28591
16653129	3.85414
16653131	3.21988
16653133	3.85814
16653135	6.13662
16653137	1.88339
16653139	5.32823
16653141	5.2816
16653143	3.67075
16653145	4.11025
16653147	4.80092
16653149	3.60228
16653151	4.62166
16653153	5.22555
16653155	4.87232
16653157	2.59085
16653159	2.67644
16653161	4.02365
16653163	1.46471
16653165	1.97683
16653167	4.60586
16653169	2.11839
16653171	2.17842
16653173	1.85792
16653175	5.5849
16653177	4.36291
16653179	2.66347
16653181	3.9322
16653183	6.2106
16653185	3.37021
16653187	1.31169
16653189	3.0383
16653191	0.886973
16653193	2.74546
16653195	3.91492
16653197	2.47133
16653199	5.68165
16653201	3.48706
16653203	2.56077
16653205	1.43836
16653207	3.62129
16653209	2.26624
16653211	2.04788
16653213	2.5816
16653215	3.20175
16653217	4.2691
16653219	5.41341
16653221	3.00501
16653223	2.53403
16653225	1.26074
16653227	4.44244
16653229	3.42051
16653231	3.89672
16653233	2.32463
16653235	3.20991
16653237	3.7392
16653239	2.39531
16653241	4.03262
16653245	1.51964
16653247	3.44229
16653249	5.54951
16653251	5.47924
16653253	4.86359
16653255	4.98353
16653257	3.05474
16653259	1.41237
16653261	5.16608
