ID_REF	VALUE
16650597	3.36361
16650599	1.65666
16650601	8.26184
16650603	7.09684
16650605	4.89258
16650607	1.76584
16650609	3.71255
16650611	2.56344
16650613	4.02357
16650615	5.38078
16650617	5.15067
16650619	2.36023
16650621	4.08769
16650623	4.90422
16650625	4.82553
16650627	5.54484
16650629	4.2005
16650631	1.59637
16650633	5.21536
16650635	5.63697
16650637	5.44231
16650639	5.50382
16650641	5.57834
16650643	1.02094
16650645	5.16965
16650647	6.45364
16650649	4.42765
16650651	5.53566
16650653	4.49352
16650655	4.15837
16650657	3.92587
16650659	3.52573
16650661	3.50324
16650663	3.08068
16650665	1.29148
16650667	1.68379
16650669	1.96848
16650671	2.62643
16650673	5.04574
16650675	2.94292
16650677	4.0682
16650679	1.52729
16650681	3.73725
16650683	2.04568
16650685	1.73611
16650687	3.54566
16650689	1.41819
16650691	4.66644
16650693	3.96678
16650695	1.569
16650699	3.30808
16650701	3.86005
16650703	6.88585
16650705	3.56594
16650707	4.4899
16650709	2.87276
16650711	3.24542
16650713	3.07814
16650715	1.84845
16650717	2.05059
16650719	2.68266
16650721	4.58494
16650723	0.692134
16650725	2.20853
16650727	2.93777
16650729	4.42376
16650731	4.51526
16650733	3.9322
16650735	5.71253
16650737	6.53804
16650739	1.59416
16650743	6.8753
16650745	1.9327
16650747	3.17958
16650749	2.7993
16650751	6.46208
16650753	1.3087
16650755	1.70195
16650757	1.96935
16650759	5.87317
16650761	4.12316
16650763	3.54908
16650765	4.99612
16650767	4.51575
16650769	2.63596
16650771	2.54742
16650773	3.90332
16650775	2.58946
16650777	7.23298
16650779	5.16916
16650781	5.15749
16650783	4.25569
16650785	3.87955
16650787	2.67064
16650789	1.5632
16650791	5.65856
16650793	7.23514
16650795	3.26771
16650797	1.61209
16650799	1.94579
16650801	1.86368
16650803	2.03549
16650805	1.84845
16650807	1.20721
16650809	3.51682
16650811	1.00658
16650813	0.653587
16650817	1.65758
16650819	5.57051
16650821	5.31222
16650823	2.9688
16650825	1.64878
16650827	6.28794
16650829	2.87625
16650831	1.88144
16650833	1.01678
16650835	3.46499
16650837	2.38714
16650839	2.76153
16650841	3.7375
16650843	3.67257
16650845	4.80255
16650847	2.26531
16650849	0.692134
16650851	2.48775
16650853	1.49132
16650855	1.37959
16650857	2.79395
16650859	2.69499
16650861	2.9415
16650863	1.33206
16650867	2.58554
16650869	2.73463
16650871	4.57478
16650873	2.1239
16650875	3.30189
16650879	3.74936
16650881	9.37778
16650883	3.38909
16650885	1.27655
16650887	1.35083
16650889	3.42024
16650891	3.87078
16650893	1.00658
16650895	3.08376
16650897	2.77526
16650899	2.82235
16650901	3.00244
16650903	0.722568
16650905	1.56177
16650907	0.71301
16650909	1.36392
16650911	2.4914
16650913	2.95722
16650915	1.71063
16650917	1.36392
16650921	1.72082
16650923	2.03492
16650925	2.5033
16650927	4.42986
16650929	4.27583
16650931	1.51854
16650933	1.03998
16650935	1.84707
16650937	1.15757
16650939	3.42024
16650941	4.21909
16650943	2.98191
16650945	6.0108
16650947	2.57143
16650949	2.01761
16650951	1.36392
16650953	1.36392
16650955	3.08376
16650957	3.71781
16650959	0.772668
16650961	1.89652
16650963	1.22598
16650965	2.75983
16650967	2.13173
16650969	2.38593
16650971	3.65447
16650975	1.62125
16650977	3.05615
16650979	2.02621
16650981	2.04313
16650983	3.0557
16650985	6.1146
16650987	1.28007
16650989	2.91826
16650991	2.7735
16650993	3.52125
16650995	1.38182
16650997	1.77861
16650999	0.935216
16651003	2.41419
16651005	2.38888
16651007	3.12673
16651009	2.31537
16651011	0.962003
16651013	5.38185
16651015	1.36392
16651017	1.83884
16651019	4.20339
16651021	3.99959
16651023	1.57281
16651025	6.43439
16651027	2.66107
16651029	3.9322
16651031	4.39036
16651033	1.36392
16651035	1.88973
16651037	0.415663
16651039	1.18525
16651041	2.55435
16651043	1.92922
16651047	2.20932
16651049	3.04221
16651051	2.29775
16651053	2.5164
16651057	1.21564
16651059	1.06467
16651061	1.23065
16651063	1.56956
16651065	2.50116
16651067	1.35083
16651069	2.15221
16651071	2.81554
16651073	1.58755
16651075	1.02143
16651077	5.40266
16651079	1.51964
16651081	1.36392
16651083	2.46371
16651085	4.44834
16651087	1.2897
16651089	2.60294
16651093	3.60114
16651095	4.3234
16651097	2.18022
16651099	1.10856
16651101	2.04313
16651103	1.97583
16651105	1.37629
16651107	2.95794
16651109	3.61253
16651111	1.754
16651113	1.84845
16651115	3.73615
16651117	0.853202
16651119	2.0381
16651121	2.14374
16651123	5.06141
16651125	1.97213
16651127	4.17441
16651129	2.28591
16651131	2.44133
16651135	3.62879
16651137	4.27263
16651139	2.04451
16651141	4.37824
16651143	1.84845
16651145	3.21786
16651147	1.2897
16651149	0.704826
16651151	3.33697
16651153	2.89648
16651159	3.36444
16651161	2.56526
16651163	4.38245
16651167	1.83695
16651169	2.3304
16651171	2.41489
16651173	2.17588
16651175	5.71458
16651177	2.04288
16651179	6.98242
16651181	3.69049
16651183	1.3814
16651185	0.863632
16651187	5.1654
16651189	2.39461
16651193	5.9251
16651195	7.09057
16651197	5.06615
16651199	7.31964
16651201	7.56493
16651203	1.86474
16651205	2.28518
16651207	3.23158
16651209	1.51964
16651211	5.39753
16651213	4.38455
16651215	6.95869
16651217	3.1695
16651219	4.96847
16651221	6.19921
16651223	5.17481
16651225	4.56134
16651227	5.2036
16651229	2.87189
16651231	5.81923
16651233	5.35855
16651235	4.74024
16651237	7.48994
16651239	4.52435
16651241	4.6098
16651243	4.62268
16651245	4.58354
16651247	6.56022
16651249	4.19452
16651251	1.51319
16651253	2.66956
16651255	2.99598
16651257	1.51964
16651259	5.01992
16651261	6.0399
16651263	5.71262
16651265	5.96046
16651267	2.74316
16651269	5.53536
16651271	5.10127
16651273	1.57281
16651275	5.2086
16651277	5.37495
16651279	5.49883
16651281	4.30032
16651283	5.16147
16651285	4.18724
16651287	3.16232
16651289	1.4727
16651291	3.00288
16651293	3.43521
16651295	2.40162
16651297	4.82987
16651299	6.24567
16651301	1.71063
16651303	2.71149
16651305	6.28969
16651307	2.21121
16651309	3.43358
16651311	2.82303
16651313	5.002
16651315	7.51397
16651317	1.52486
16651319	4.42371
16651321	3.5865
16651323	3.4105
16651325	6.1563
16651327	4.69659
16651329	3.36171
16651331	5.11945
16651333	2.27131
16651335	4.73333
16651337	3.53943
16651339	3.2494
16651341	3.04438
16651343	3.83094
16651345	6.65053
16651347	4.39646
16651349	5.52127
16651351	3.29694
16651353	6.16248
16651355	6.05349
16651357	5.43348
16651359	5.27105
16651361	4.69807
16651363	5.4392
16651365	2.91637
16651367	3.5283
16651369	3.06978
16651371	4.27893
16651373	2.17588
16651375	5.74663
16651377	3.45516
16651379	2.85669
16651381	1.46161
16651383	5.11071
16651385	4.1794
16651387	5.20505
16651389	1.65248
16651391	3.47766
16651393	1.54208
16651395	3.07978
16651397	4.64595
16651399	4.44576
16651401	4.07715
16651403	3.67778
16651405	2.78085
16651407	1.73838
16651409	4.64525
16651411	2.6651
16651413	5.23407
16651415	4.73072
16651417	5.97469
16651419	1.31703
16651421	6.86443
16651423	4.05292
16651425	6.80678
16651427	5.81194
16651429	5.25759
16651431	7.76403
16651433	4.6616
16651435	6.61398
16651439	6.6224
16651441	4.26642
16651443	6.14552
16651445	4.35381
16651447	4.10906
16651449	8.37784
16651451	4.76725
16651453	5.68095
16651455	5.2596
16651457	3.797
16651459	5.07489
16651461	4.527
16651463	5.52264
16651465	5.21592
16651467	4.23992
16651469	5.30642
16651471	4.67935
16651473	3.34846
16651475	5.56643
16651477	2.51829
16651479	3.81105
16651481	1.57281
16651483	2.99446
16651485	4.87109
16651487	6.25053
16651491	8.55831
16651493	2.51027
16651495	0.941485
16651497	5.19506
16651499	4.63126
16651501	1.73081
16651505	1.84845
16651507	1.94691
16651509	4.79344
16651511	6.17053
16651513	1.81373
16651515	4.49144
16651517	3.80937
16651519	3.52817
16651521	4.54827
16651523	1.12653
16651525	4.27223
16651527	3.82018
16651529	2.12078
16651531	0.841458
16651533	4.16601
16651535	6.71097
16651537	4.10107
16651539	2.25916
16651541	2.74189
16651543	1.71063
16651545	2.38736
16651547	4.19058
16651549	1.80797
16651551	6.23652
16651553	5.74093
16651555	2.9109
16651557	5.29421
16651559	3.24523
16651561	2.21944
16651563	2.18055
16651567	4.35952
16651569	3.14294
16651571	3.12498
16651573	2.28592
16651575	4.54339
16651577	1.19513
16651579	1.47913
16651581	5.10842
16651583	1.49594
16651585	3.40174
16651587	4.26206
16651589	5.20505
16651591	4.93721
16651593	2.66994
16651595	3.88247
16651597	4.27161
16651599	6.72656
16651601	6.2706
16651603	5.99745
16651605	3.48784
16651607	3.93528
16651609	5.60228
16651611	5.65344
16651613	4.0854
16651615	4.02557
16651617	3.23428
16651619	3.79933
16651621	6.31358
16651623	6.56364
16651625	6.55326
16651627	5.42209
16651629	4.77543
16651631	5.74842
16651633	3.47319
16651635	5.2867
16651637	2.8866
16651639	2.26965
16651641	4.94122
16651643	7.47963
16651645	7.19363
16651647	6.87055
16651649	7.59917
16651653	9.10539
16651655	8.17997
16651657	7.88234
16651659	3.39596
16651661	6.42331
16651663	6.19101
16651665	4.32151
16651667	5.17259
16651669	5.49026
16651671	5.05849
16651673	5.99032
16651675	4.86988
16651677	6.09499
16651679	5.77884
16651681	4.24929
16651683	5.74996
16651685	5.09643
16651687	1.99012
16651689	5.18785
16651691	4.02357
16651693	3.90119
16651695	4.86322
16651697	2.70548
16651699	3.82122
16651701	2.54002
16651703	3.95488
16651705	3.28182
16651707	3.92721
16651709	3.21836
16651711	2.38736
16651715	4.74699
16651717	2.54002
16651719	4.85168
16651721	3.5725
16651723	2.72449
16651725	2.19549
16651727	3.67682
16651729	3.42924
16651731	4.79344
16651733	1.57281
16651735	3.48855
16651737	3.55959
16651739	3.40364
16651741	4.35437
16651743	4.72631
16651745	1.94815
16651747	4.94782
16651749	3.49868
16651751	4.99284
16651753	5.74649
16651755	5.03767
16651757	4.50525
16651761	4.47338
16651763	5.02096
16651765	3.66001
16651767	3.26266
16651769	3.77989
16651771	2.29113
16651773	1.42752
16651775	4.69205
16651777	5.51668
16651779	5.99773
16651781	5.42488
16651783	4.08449
16651785	4.55713
16651787	6.31533
16651789	3.83946
16651791	5.51109
16651793	5.1654
16651795	5.0881
16651797	5.24145
16651799	3.34982
16651801	4.66603
16651803	5.88702
16651805	6.87667
16651807	4.50957
16651809	2.61707
16651811	3.80937
16651813	4.40398
16651815	2.90757
16651817	4.64159
16651819	2.11278
16651821	5.88446
16651823	4.01044
16651825	3.01241
16651827	3.20308
16651829	1.99179
16651831	2.14326
16651833	2.42507
16651835	6.32577
16651837	3.9185
16651841	3.27868
16651843	3.71079
16651845	4.34107
16651847	2.03806
16651851	4.6251
16651853	4.24631
16651855	4.85128
16651857	1.34508
16651859	2.1373
16651861	3.43248
16651863	4.08956
16651865	3.31019
16651867	1.48398
16651869	1.7063
16651873	4.39557
16651877	4.70787
16651879	5.21602
16651881	4.3147
16651883	3.05549
16651885	2.55161
16651887	4.09783
16651889	2.68351
16651891	1.19862
16651893	3.2191
16651895	7.29982
16651899	4.12217
16651903	5.63405
16651905	6.81642
16651907	5.82222
16651909	2.6375
16651911	2.80724
16651913	3.30262
16651915	5.30701
16651917	1.59772
16651919	3.1735
16651921	1.21474
16651923	6.6726
16651925	3.72769
16651927	3.80937
16651929	0.89592
16651931	1.27738
16651933	1.09871
16651935	0.853202
16651937	5.68049
16651939	1.7788
16651941	5.07693
16651943	1.66296
16651945	2.18107
16651947	1.57174
16651949	6.1773
16651951	1.45575
16651953	1.7343
16651955	2.97374
16651957	4.22013
16651959	3.8902
16651961	5.35905
16651963	4.26635
16651965	2.83638
16651967	4.34364
16651969	5.26048
16651971	3.56452
16651973	2.3313
16651975	2.33095
16651977	2.44487
16651979	5.34148
16651981	3.66637
16651983	2.92626
16651985	3.57953
16651987	2.66442
16651989	2.54882
16651991	4.00838
16651993	1.92936
16651995	2.87709
16651997	1.14822
16652001	2.16452
16652003	4.02495
16652005	0.557532
16652007	1.30574
16652009	4.42991
16652011	3.17177
16652013	3.52048
16652015	2.55721
16652017	1.81572
16652019	2.65414
16652021	2.47461
16652023	3.09054
16652025	6.28794
16652027	2.75875
16652031	1.46836
16652033	5.25134
16652035	4.03365
16652037	4.75028
16652039	3.17823
16652041	4.04622
16652043	3.64451
16652047	4.21635
16652049	1.84577
16652051	1.57281
16652055	1.18616
16652057	4.50721
16652059	1.27276
16652061	0.794087
16652063	2.00373
16652065	2.02462
16652067	1.33547
16652069	5.51802
16652071	1.21272
16652073	6.71097
16652077	1.49725
16652079	1.7459
16652081	6.69922
16652085	2.22384
16652087	2.32623
16652089	2.45366
16652091	3.24961
16652093	3.66738
16652095	0.648832
16652097	1.97276
16652099	1.08108
16652101	4.24827
16652103	1.96881
16652105	2.61031
16652107	2.36145
16652109	2.9308
16652113	1.4643
16652115	5.89608
16652117	1.26891
16652119	2.93108
16652121	1.65152
16652123	2.58909
16652125	2.38736
16652127	1.27029
16652129	2.94912
16652131	3.33654
16652133	1.00658
16652135	2.10253
16652137	2.39305
16652139	2.30553
16652141	2.63434
16652143	3.4951
16652145	2.68332
16652147	3.29707
16652149	4.40289
16652151	2.92248
16652153	1.79914
16652155	2.88862
16652157	2.76889
16652159	2.9711
16652161	3.36324
16652163	3.97951
16652165	3.76863
16652167	3.49516
16652169	2.91069
16652171	4.93768
16652173	5.17387
16652175	3.89635
16652177	2.9925
16652179	1.72541
16652181	6.00908
16652183	4.86004
16652185	1.89783
16652187	3.84551
16652189	4.52805
16652191	4.56554
16652193	4.81235
16652195	0.692134
16652197	4.79691
16652199	4.22433
16652201	4.26228
16652203	5.97182
16652205	1.35079
16652209	1.79898
16652211	1.00658
16652213	1.38182
16652215	4.18049
16652217	5.11945
16652219	2.22506
16652221	5.45828
16652223	2.4661
16652225	1.09871
16652227	4.0164
16652229	1.01026
16652231	1.56641
16652233	3.44656
16652235	2.60609
16652237	6.09455
16652239	6.25434
16652243	8.58533
16652245	4.36109
16652247	3.03
16652249	1.21018
16652251	3.74895
16652253	6.51563
16652255	5.07057
16652257	3.41361
16652259	2.35262
16652261	2.36048
16652267	3.16226
16652269	1.59866
16652271	4.06827
16652273	5.36448
16652275	1.19083
16652277	4.31818
16652279	3.48044
16652281	1.75467
16652283	5.48191
16652285	5.34944
16652289	2.19003
16652291	1.09823
16652293	3.86733
16652295	3.89614
16652297	5.24287
16652299	3.25097
16652301	4.19124
16652303	2.6176
16652305	4.23779
16652307	3.08376
16652309	3.64096
16652311	4.31368
16652313	0.936948
16652317	4.09354
16652321	3.0924
16652323	10.0755
16652325	2.28592
16652327	5.54586
16652329	7.25992
16652331	7.65741
16652333	4.19169
16652335	4.87487
16652337	1.94126
16652339	1.46836
16652341	1.15303
16652343	5.03857
16652345	2.05855
16652347	3.17034
16652349	3.2973
16652351	5.2509
16652353	1.67003
16652355	1.3349
16652357	1.92205
16652359	2.41134
16652361	3.91283
16652363	1.82568
16652365	3.79855
16652367	2.77125
16652369	2.29154
16652371	3.18715
16652373	3.66388
16652375	5.5815
16652377	3.88206
16652379	4.00184
16652381	7.04991
16652383	9.97718
16652387	2.63258
16652389	3.83085
16652391	5.24678
16652395	4.15864
16652397	4.22015
16652399	4.19238
16652401	2.54174
16652403	2.42908
16652405	2.64463
16652407	5.11945
16652409	4.42972
16652411	6.67342
16652413	2.41876
16652415	3.01164
16652417	2.28592
16652419	3.90322
16652421	5.7597
16652423	4.0081
16652425	1.45196
16652427	5.93902
16652429	5.97321
16652431	2.13672
16652433	3.15057
16652435	4.099
16652437	4.22807
16652439	5.07447
16652441	6.14363
16652443	7.51218
16652445	6.90986
16652447	2.35643
16652449	0.865268
16652451	3.03335
16652453	3.88117
16652455	3.9784
16652457	6.28556
16652459	4.31356
16652461	0.692134
16652463	7.30731
16652465	4.98355
16652467	2.37632
16652469	3.15335
16652471	2.12916
16652473	4.492
16652475	1.36206
16652477	1.48856
16652479	4.68394
16652481	2.42133
16652483	2.22389
16652485	2.7525
16652487	5.73914
16652489	3.39388
16652491	3.90276
16652493	2.49163
16652495	4.95462
16652497	6.13032
16652499	1.19267
16652501	5.45899
16652503	7.44143
16652505	3.01308
16652507	8.02198
16652509	6.74156
16652511	3.22619
16652519	3.09362
16652521	2.68484
16652523	5.29993
16652525	1.33303
16652527	7.75405
16652529	4.66603
16652531	2.05213
16652533	4.78938
16652535	4.96204
16652539	2.43304
16652541	4.79645
16652543	5.25175
16652545	4.50802
16652547	2.93601
16652549	1.23166
16652551	1.8662
16652553	3.07208
16652555	1.32576
16652557	1.98479
16652559	4.85521
16652561	7.97942
16652563	5.87527
16652565	3.44765
16652569	4.31377
16652571	6.48236
16652573	3.10093
16652575	1.03505
16652577	2.23107
16652579	5.30701
16652581	1.59772
16652583	3.1735
16652585	1.21474
16652587	6.6726
16652589	3.72769
16652591	3.80937
16652593	0.89592
16652595	1.27738
16652597	1.09871
16652599	0.853202
16652601	5.68049
16652603	1.7788
16652605	5.07693
16652607	1.66296
16652609	2.18107
16652611	1.57174
16652613	6.1773
16652615	1.45575
16652617	1.7343
16652619	2.97374
16652621	4.22013
16652623	3.8902
16652625	5.35905
16652627	4.26635
16652629	2.83638
16652631	4.34364
16652633	5.26048
16652635	3.56452
16652637	2.3313
16652639	2.33095
16652641	2.44487
16652643	5.34148
16652645	3.66637
16652647	2.92626
16652649	3.57953
16652651	2.66442
16652653	2.54882
16652655	4.00838
16652657	1.92936
16652659	2.87709
16652661	1.14822
16652665	2.16452
16652667	4.02495
16652669	0.557532
16652671	1.30574
16652673	4.42991
16652675	3.17177
16652677	3.52048
16652679	2.55721
16652681	1.81572
16652683	2.65414
16652685	2.47461
16652687	3.09054
16652689	6.28794
16652691	2.75875
16652695	1.46836
16652697	5.25134
16652699	4.03365
16652701	4.75028
16652703	3.17823
16652705	4.04622
16652707	3.64451
16652711	4.21635
16652713	1.84577
16652715	1.57281
16652719	1.18616
16652721	4.50721
16652723	1.27276
16652725	0.794087
16652727	2.00373
16652729	2.02462
16652731	1.33547
16652733	5.51802
16652735	1.21272
16652737	6.71097
16652741	1.49725
16652743	1.7459
16652745	5.86316
16652747	5.1845
16652749	6.0823
16652751	6.06979
16652753	5.86303
16652755	1.35264
16652757	4.01366
16652759	4.01503
16652761	3.85674
16652763	4.7422
16652765	4.65047
16652767	0.941485
16652769	2.64011
16652771	3.33593
16652773	3.14379
16652775	4.30297
16652777	5.15264
16652779	5.76339
16652781	2.93893
16652783	4.93263
16652785	3.17039
16652787	2.33208
16652789	3.98518
16652791	2.33209
16652793	2.39461
16652795	4.55015
16652797	3.70126
16652801	4.3152
16652805	2.20645
16652807	2.67546
16652809	3.1299
16652811	5.12062
16652813	4.36207
16652815	6.15253
16652817	1.90321
16652819	1.09519
16652821	5.8054
16652823	5.08631
16652825	1.81851
16652827	3.24648
16652829	1.90469
16652831	4.18945
16652833	4.42108
16652835	6.04468
16652837	4.94687
16652839	2.44244
16652841	4.92661
16652843	5.03201
16652845	1.59971
16652847	4.14249
16652849	3.694
16652851	6.23948
16652853	4.34384
16652855	3.10133
16652857	3.44392
16652859	6.34671
16652861	2.81024
16652863	4.18873
16652865	4.37043
16652867	4.43224
16652869	4.93987
16652871	3.25048
16652873	2.81478
16652875	4.7239
16652877	3.10736
16652879	2.36415
16652881	2.93388
16652883	4.90674
16652885	1.25042
16652887	6.99757
16652889	4.633
16652891	4.11294
16652893	3.252
16652895	6.02587
16652897	5.66557
16652899	1.79896
16652901	5.05921
16652903	4.95858
16652905	4.93123
16652909	1.89807
16652911	2.56797
16652913	5.13457
16652917	4.94541
16652919	3.53605
16652921	5.3035
16652923	2.28592
16652925	3.80937
16652927	1.78174
16652931	1.82648
16652933	3.40032
16652937	5.13267
16652939	3.4821
16652941	5.6727
16652943	5.92366
16652945	4.16811
16652947	5.00607
16652949	4.11411
16652951	2.16413
16652953	7.0464
16652957	3.52487
16652959	4.34173
16652961	3.39315
16652963	4.35659
16652965	4.98381
16652967	3.16876
16652969	2.56344
16652971	4.00755
16652973	3.15881
16652975	5.40429
16652977	4.60382
16652979	3.55197
16652981	3.42024
16652983	5.16143
16652985	6.71419
16652987	6.01346
16652989	4.82101
16652991	5.21194
16652993	7.36873
16652995	4.88018
16652997	5.76364
16652999	3.867
16653001	5.58773
16653003	5.08537
16653005	5.90852
16653007	5.98607
16653009	5.51319
16653011	4.72684
16653013	6.47025
16653015	4.07969
16653017	3.22343
16653019	8.6758
16653021	4.37199
16653023	1.31599
16653025	4.50477
16653027	4.22013
16653029	1.8437
16653031	3.77268
16653033	4.62007
16653035	5.84837
16653037	1.44103
16653039	2.70396
16653041	2.57581
16653043	4.3618
16653045	2.79007
16653047	5.6053
16653049	1.57281
16653053	4.13033
16653055	5.19103
16653057	6.29587
16653059	6.10725
16653061	5.56673
16653065	5.06088
16653067	3.64671
16653071	4.99007
16653073	3.85136
16653075	1.61698
16653077	5.24116
16653079	4.59038
16653081	6.66922
16653083	2.9563
16653085	4.34019
16653087	3.69478
16653089	2.07247
16653091	5.77386
16653093	6.06536
16653095	3.54479
16653097	2.2735
16653099	5.21372
16653101	6.32568
16653103	5.32578
16653105	4.68375
16653107	5.91034
16653109	4.49441
16653111	4.03764
16653113	2.92466
16653115	3.96125
16653117	3.25773
16653119	4.53791
16653121	1.00658
16653123	1.84293
16653125	4.32149
16653127	2.51855
16653129	5.28313
16653131	4.74299
16653133	4.11092
16653135	6.17158
16653137	2.41531
16653139	4.89048
16653141	5.41701
16653143	4.51647
16653145	4.50525
16653147	5.71563
16653149	4.26557
16653151	5.74135
16653153	5.55391
16653155	4.52469
16653157	3.98177
16653159	3.53167
16653161	4.99284
16653163	1.31951
16653165	2.91456
16653167	4.11794
16653169	2.51985
16653171	2.61589
16653173	2.17588
16653175	5.83214
16653177	4.95702
16653179	2.63734
16653181	3.88071
16653183	5.85259
16653185	4.06646
16653187	1.55951
16653189	3.51392
16653191	0.935102
16653193	2.73071
16653195	2.16452
16653197	2.56563
16653199	6.48982
16653201	4.20865
16653203	3.06168
16653205	2.90862
16653207	4.43027
16653209	3.11185
16653211	3.66159
16653213	2.83501
16653215	3.14481
16653217	2.96177
16653219	5.58124
16653221	3.91411
16653223	2.87072
16653225	1.27738
16653227	5.11945
16653229	1.7856
16653231	4.13033
16653233	2.28235
16653235	3.52048
16653237	3.46818
16653239	1.95614
16653241	4.16302
16653245	2.18269
16653247	4.578
16653249	4.85213
16653251	5.41696
16653253	4.09057
16653255	3.9767
16653257	2.03806
16653259	2.97298
16653261	4.20039
